platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-21 12:10:33+00:00,lufu,"the actual address for Space Warehouse is 29 Yi Nam Rd but getting from the city is a problem

http://maps.google.com.sg/maps?f=q&...=z1uWbO4L0L0BkQdQ81P3LA&cbp=11,265.17,,0,0.58",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-05-24 19:50:39+00:00,archbishopchia,is there any place for man's clothing? Like slim fit clothing??,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-06-10 13:23:41+00:00,cheexy,"Hey ppl i go thru every page i realise dun have instruction of how to get to SPACE warehouse, the address is posted tho but if from MTR station how to get to space? nearest mtr is central right? I only saw 1 posted sayin cabfare from central mtr ard 80hkd. Cab is the only way there?",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-06-10 14:42:30+00:00,aliaspjs,"cheexy said:
Hey ppl i go thru every page i realise dun have instruction of how to get to SPACE warehouse, the address is posted tho but if from MTR station how to get to space? nearest mtr is central right? I only saw 1 posted sayin cabfare from central mtr ard 80hkd. Cab is the only way there?


I don't think the MTR goes anywhere near, so the MTR is out of the question. The easiest solution is to take a taxi.","Hey ppl i go thru every page i realise dun have instruction of how to get to SPACE warehouse, the address is posted tho but if from MTR station how to get to space? nearest mtr is central right? I only saw 1 posted sayin cabfare from central mtr ard 80hkd. Cab is the only way there?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-06-22 19:15:31+00:00,alexia123,can anyone told me about authenticity of Coach Outlet Store in Fremont...,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-08-01 23:56:40+00:00,SL 1180,"Hi,

Anyone can advise where to buy the Sangokushi Taisen cards in Hong Kong?",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-08-02 11:44:11+00:00,lucashell,wah u old sch leh still play that haha go to CTMA centre in mongkok and the area around it have a lot of shop selling model toys and trading cards !,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-08-02 11:50:57+00:00,lucashell,L nina is reali a bit out of the way. If want cheap hotel in gd location it will be the bridal teahouse but if want real boutique hotel near super good location it will definitely be JIA boutique hotel in causeway bay,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-08-24 20:12:26+00:00,Darius_85,got coach or gucci belt in citygate? cheaper than the US webbie?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-09-13 16:58:07+00:00,Dogboarding,good discussion.,,http://www.safejourneyfamilyboarding.com/smileynormal.ico
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-10-03 01:04:27+00:00,sky_black_black,"Hi guys,

Does anyone knows of any G2000 outlet store in Hong Kong?

I am in Hong Kong now, but am not able to come across any G2000 outlet stores, only saw the normal G2000 boutiques.

Can any kind soul share some information / address etc?

Thanks in advance.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-11-16 15:13:45+00:00,whyearth,how to go to citygate? which mtr station??? walking distance from the mtr station?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-11-16 23:13:02+00:00,vincent007,"whyearth said:
how to go to citygate? which mtr station??? walking distance from the mtr station?

It's on the way from Tung Chung MTR to Ngong Ping cable car.

A bit of tips here, for those who want to go to Ngong Ping, u can buy d tickets from ctshk counter in airport, then u dun hv to q. I was heading straight to the cable car, while hundreds of people queuing",how to go to citygate? which mtr station??? walking distance from the mtr station?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-12-23 11:01:46+00:00,misshanako,"http://www.citygateoutlets.com.hk/home/Pages/home.aspx?lang=EN


Public Transportation


MTR:
Wherever you’re coming from, one of the most convenient ways to reach Citygate Outlets is by MTR. Simply take the Tung Chung line through Interchange from Hong Kong Station, Nam Cheong Station or Lai King Station to Tung Chung Station and Citygate Outlets entrance is right at the Exit C.

Bus: Citygate Outlets can be reached from the airport in just around 10 minutes by buses S1, S52P and S64.


whyearth said:
how to go to citygate? which mtr station??? walking distance from the mtr station?",how to go to citygate? which mtr station??? walking distance from the mtr station?,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-12-23 11:16:47+00:00,misshanako,"Bauhaus 開倉特賣低至一折


warehouse up to sale 90% off
16/12/2010-28/12/2010 10:30am-08:30pm
地點：九龍灣啟祥道9號信和工商中心6樓

買5送1
凡於展銷期內購買5件上衣或下身貨品，即可免費選購多1件（優惠貨品以最低價計算）
CASH COUPON $100
憑優惠劵於開倉期間，購買上身或下身貨品滿$500即可減$50；滿$1000即可減$100（如此類推，購物金額以折實價計算）",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/factory-outlets-in-hong-kong.1396039/page-24,Factory Outlets in Hong Kong,2010-12-23 23:33:14+00:00,simplyher18,Wondering if those posted info about the factory outlets are still available in HK? can anyone tell me......,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:23:33+00:00,chengsun,"Imagine, DDG in latest kit, when guarding penalty or opponents chiong towards him with ball, he point to the cross on his chest (or is it tummy?), signalling them to ""aim here, shoot here"". That would be epic.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:24:22+00:00,Asakura,"chengsun said:
I doubt LiNing is into football market. Not that I know of.

Adidas is related to PUMA right?

china brands are more into basketball..
most of their football clubs also using Adidas Nike","I doubt LiNing is into football market. Not that I know of.

Adidas is related to PUMA right?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:26:27+00:00,runforyourlife,"As long sponsor is not warrior i'm fine...

hopefully not puma as well adidas will do just fine",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:27:48+00:00,Asakura,"sCuzzZy said:
Dont know how woodie is going to pull it off but 600mil over 10years is going to dwarf madrid's deal.

And really gotta give it to him.

Nike only 30M per year. so they don't wanna double it. find us not worth the investment..
Even Arsenal also ditch Nike for Puma...","Dont know how woodie is going to pull it off but 600mil over 10years is going to dwarf madrid's deal.

And really gotta give it to him.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:28:46+00:00,sCuzzZy,"Too bad for them.

60mil is a lot of money for us. Thats 1 marquee player a year.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:30:42+00:00,Asakura,,,http://i.dailymail.co.uk/i/pix/2014/01/27/article-2546635-00006C4D00000CB2-423_634x430.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:31:14+00:00,Asakura,"maybe its like that?


hahaha!",,http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:37:37+00:00,Gr3yham3,"Asakura said:
maybe its like that?


hahaha!

lookd a lot like bayern's top...haha..

sCuzzZy said:
Too bad for them.

60mil is a lot of money for us. Thats 1 marquee player a year.

ya man.. hopefully it happens.. if nike pulls out, then all e top teams in BPL will mostly be sponsored by other company besides nike liao","maybe its like that?


hahaha!",http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:41:58+00:00,19dino,"Asakura said:
maybe its like that?


hahaha!

Suddenly even the Chevy logo looks nice...","maybe its like that?


hahaha!",http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:42:52+00:00,WhiteHunter,"Asakura said:
Nike only 30M per year. so they don't wanna double it. find us not worth the investment..
Even Arsenal also ditch Nike for Puma...

dun mind underarmour also. the quality is quite good.","Nike only 30M per year. so they don't wanna double it. find us not worth the investment..
Even Arsenal also ditch Nike for Puma...",
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:47:23+00:00,stam,"Asakura said:
maybe its like that?


hahaha!

champions league logo!!!!","maybe its like that?


hahaha!",http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 10:53:28+00:00,cracker,"stam said:
champions league logo!!!!

why wear Spain jersey ?",champions league logo!!!!,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 11:09:06+00:00,gxelan,"Asakura said:
maybe its like that?


hahaha!

me rike","maybe its like that?


hahaha!",http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 11:17:27+00:00,Adenovirus,"Asakura said:
maybe its like that?


hahaha!

that looks really awesome. I would buy it if it becomes reality","maybe its like that?


hahaha!",http://855live.com/sa855/wp-content/uploads/2014/05/Adidas-Man-Utd-Leak.jpg
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 11:25:45+00:00,Hisashiburi,"Any news of deals for bebe, cleverly and young?
These three need to be sold.

What's going on with Powell, Henrique and whoever else on loan?

I think...Hernandez, Fellani and Kagawa would be sold this transfer season.
Kagawa, maybe not, unless in a deal with Dortmund for Hummels or if Kagawa got sick of sitting on the bench.
At least, LVG is the sort of manager who knows how to use a player like Kagawa.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 11:34:14+00:00,Juan_Mata,"chyehock said:
SCV channel 112 has been repeating Valencia and Everton preseason game of last season. I noticed his playing style is similar to what he is playing in here but the different is that he is a star player there and here he is just another player.

Just hope he can be a better player this coming new season",SCV channel 112 has been repeating Valencia and Everton preseason game of last season. I noticed his playing style is similar to what he is playing in here but the different is that he is a star player there and here he is just another player.,
HardwareZone,https://forums.hardwarezone.com.sg/threads/manchester-united-theatre-of-dreams-part-16.4724920/page-156,Manchester United - Theatre of Dreams - - Part 16,2014-07-08 11:34:21+00:00,sCuzzZy,"LVG is definitely more tactically sound and way more experienced then our previous manager. More european experience as well as international.

That being said, we probably have to manage our expectations a little, its good to aim definitely.
Managing in england is so different from anywhere else in the world. Tons of big name managers have come to England and went, with varying level of success. que Scolari(current Brazil and ex chelski, Anceloti etc)

I just hope a return of positive and pleasant to the eye football.

And please recreate the siege mentality that United is known for.

Its US and there's everyone else. Quoting Keegan, I will absolutely love it.",,
